	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
HRH1	0.09421742	-0.13357468	0.1684131	-0.059171725	-0.059350476	0.036414187	0.011503941	-0.38730463	-0.07013327	0.08143472	-0.046938676	-0.05971558	0.019640539	0.29595459	-0.1497365	0.010005044	-0.057336763	-0.2893646	-0.07926907	-0.2926226	-0.044011116	0.1271457	-0.17586201	-0.06688347	0.19349705	-0.4748739	-0.16016158	0.0456423	0.21292418	-0.40083003	0.4336422	0.13303798	-0.03811354	0.20304388	0.1998913	0.15578392	-0.1495759	-0.023550441	-0.055456404	0.35880777	0.044583876	0.011599459	0.32206836	0.3212752	0.09165963	-0.38042927	-0.23931015	-0.38395375	0.30321512	-0.05282748	-0.14272164	-0.082834736	-0.5382109	-0.022922277	-0.055943627	-0.02228289	-0.30061355	-0.13581559	-0.24882345	0.35270426	-0.10343434	-0.085055776	0.0032457712	0.07045759	-0.23698673	-0.06933787	0.14527415	0.19511141	-0.14650603	-0.010854591	0.2735185	0.28740618	-0.18307999	-0.16682881	-0.09319899	-0.09729536	-0.16894163	0.056445744	-0.2359425	0.35025486	0.066738404	0.1467409	-0.08612856	-0.12137951	0.05873033	-0.2478159	-0.30853185	0.35372257	0.19413975	0.1317811	-0.29282522	0.21538804	0.04018541	-0.35147223	-0.06603652	-0.42961732	0.11950701	0.09792089	0.04349144	-0.26345015	-0.35630158	0.19005165	0.12559512	0.23242702	0.061964102	-0.18676373	0.10033287	0.2065251	0.08431709	0.18483189	-0.13141726	0.13250619	-0.09132131	0.06531764	0.30318233	-0.1394282	-0.2037105	0.14280377	0.015824417	-0.1626396	-0.20061858	0.19152828	0.10137507	0.012321567	-0.07906147	0.10247878	0.074058495	-0.24701902	-0.15470813	-0.28514567	-0.11481389	0.14983691	-0.16670796	0.07004017	-0.32298392	0.012701748	0.032327928	-0.8657513	0.07802567	0.001735381	-0.24351293	0.2076819	0.13144521	-0.20929909	0.160743	0.025687924	0.22743827	0.51168317	0.09199338	0.30665106	-0.018910384	0.34273773	0.15023652	0.03750657	-0.3737682	0.09810479	-0.18372004	-0.071297444	-0.19550763	0.13279454	-0.12015241	0.27489018	-0.35289267	-0.08751917	0.3800207	-0.31425688	0.20749395	0.3787961	-0.010483082	-0.045781676	-0.06941382	-0.30960384	-0.052741088	-0.3828752	0.0226467	-0.0917513	-0.31943473	0.06734776	-0.07272264	0.0072975783	-0.27667528	-0.1183492	-0.09502031	-0.04972481	0.1757231	-0.023382684	-0.042483483	-0.13907167	0.073430136	-0.07653907	0.19052142	-0.46006548	0.2773466	0.30175003	-0.13855442	0.079393804	-0.011652208	-0.11879974	0.17017327	0.27852216
HRH2	0.20227093	0.17180611	-0.046070796	-0.10911263	-0.10215026	-0.12423455	-0.18465786	-0.2234893	0.012881995	0.15568542	0.04115417	-0.12785497	-0.05766943	0.14632878	-0.031935055	0.04432304	-0.015462028	-0.112364054	0.015750142	-0.19264795	-0.014812853	0.20743367	-0.26443842	-0.0050990707	0.3010938	-0.4308903	-0.06709946	-0.012786661	0.20069842	-0.53149086	0.3634763	0.024239153	-0.1527405	0.26917318	0.16240059	0.0021195288	-0.12094166	0.13439617	-0.21980645	0.24334589	0.20985341	-0.111302175	0.35173547	0.12244325	0.061752446	-0.3937653	-0.2248409	-0.0758177	0.10451325	-0.150562	-0.18353054	-0.16181266	-0.348552	-0.21090062	-0.22814871	0.022675961	-0.35830596	-0.36814606	-0.009296052	0.43939018	-0.17691326	-0.0760099	0.0046805716	-0.13695869	-0.26331252	-0.22985063	0.03633836	-0.042955384	-0.06703	0.21013665	0.15279	0.009650779	-0.23796958	-0.058484986	-0.055862635	-0.11699838	-0.14102611	-0.2679288	0.033886474	0.11409424	0.2818503	0.127977	-0.31103903	-0.13183558	0.2927331	-0.23667407	-0.36486953	0.24154459	0.08695709	0.039525937	-0.085458465	0.0066982047	0.017908765	-0.20368494	0.03832515	-0.2932848	0.046681378	0.030644294	0.110216856	-0.035830446	-0.24030697	0.27516434	-0.02718752	0.3139069	-0.074380994	-0.04114199	0.112564944	-0.016639216	0.16629285	0.18037632	-0.117868535	0.07672311	-0.13471305	0.118798	0.38031745	-0.21864311	0.09502968	0.09565075	-0.068336435	-0.2634429	-0.08995993	0.3288568	0.16608559	-0.07303	-0.034455128	0.01765007	-0.05579025	-0.16436584	0.031749155	-0.37910265	-0.039616924	0.2472596	0.010108547	0.0927742	-0.28777742	0.07076395	-0.050496995	-0.7170817	0.035986923	0.06934991	-0.08793387	0.16693358	0.26122946	-0.22573851	0.34214082	0.026979227	0.08319007	0.41418156	-0.027917394	0.06611115	0.021247694	0.44830185	0.050359454	-0.02564182	-0.21160188	-0.02149336	-0.07396014	-0.12294161	-0.02377637	-0.07992044	0.04169916	0.2488192	-0.4262578	0.053891882	0.16197734	-0.30814388	0.39220172	0.17315753	0.061919052	-0.23233853	-0.20594944	-0.17214486	0.19875672	-0.259695	-0.03555836	-0.04208674	-0.20723766	0.021637876	-0.19613385	-0.13682836	-0.25598225	0.13893974	-0.0949524	-0.2585463	0.080913864	0.11367575	-0.03358804	0.03285472	-0.12936988	-0.1507481	0.010086138	-0.46788865	0.09100651	0.048649132	0.01725941	0.048872776	-0.13793743	-0.14474478	0.29880962	0.20005248
HSD3B2	0.05709958	0.0759799	0.26137418	0.3487863	0.070674576	0.4995622	-0.028645618	-0.19919012	0.02425769	0.023875017	-0.50502867	-0.26478222	-0.15447153	0.011642815	0.28329736	-0.14645362	-0.0018113835	-0.23227611	-0.091553025	0.3812001	-0.23256327	0.11033917	-0.21521616	-0.24500878	0.061376274	-0.13057095	-0.23015384	0.043561585	0.21732512	-0.42371714	0.51188827	-0.09238196	-0.21900246	0.025260285	0.22534257	-0.31564015	-0.3149384	-0.1203379	0.16803816	0.25698996	-0.013354362	-0.24015594	0.43079	0.13284811	0.42139474	-0.37912908	-0.03308294	-0.14935687	-0.27664492	-0.09190371	0.29941264	-0.504708	-0.28436178	0.003070671	0.21413937	0.12288525	0.36926055	0.16576926	0.10679764	0.6783199	0.03405159	0.27069405	0.10115272	0.49446002	0.034600142	0.3558389	0.18176033	0.56887686	-0.19149706	-0.33735278	-0.20696256	0.03393334	0.32699162	-0.33786532	0.06611462	0.13867025	0.23784259	-0.05584694	0.14542861	0.1862638	0.2502787	0.3272204	0.10039557	-0.34791484	0.36587173	-0.42540887	0.06292309	-0.024027655	0.06720092	-0.3174882	-0.5416367	0.3199892	-0.10772733	0.14523368	-0.12789102	-0.27240294	0.44869086	-0.52170706	0.008470277	0.095445246	-0.3603729	0.19889499	-0.0031143313	0.099276066	-0.2589044	-0.17466608	0.16383764	0.26336667	0.47931114	-0.1872253	0.14940377	-0.016843777	-0.07302278	-0.21691756	0.09681394	-0.40377003	-0.43455052	0.5844505	-0.6813691	-0.49330893	0.24146806	-0.20758484	0.22324517	0.09160924	0.024217796	0.25854102	-0.16614138	0.10215947	0.1799049	-0.060560003	-0.1629467	0.23994626	-0.20663124	0.15978341	0.15005653	0.085853554	0.2344576	-0.23196916	0.29544824	-0.19077848	-0.5059561	0.5383175	-0.19154036	-0.10091474	-0.16134837	0.118787125	0.010926815	0.20981006	0.14873227	0.33022773	-0.17041317	0.0991168	0.108741485	-0.17739259	-0.026715625	0.18461928	-0.5015144	-0.3119172	-0.18543273	0.05831627	0.10465652	0.00089199573	-0.44522712	0.36837214	0.1608948	0.053811558	0.44216356	0.41809618	-0.35217807	-0.6331466	0.0463656	-0.4622131	-0.12248321	-0.14444298	-0.08858609	-0.15808593	-0.0053473134	-0.21364751	-0.38833442	0.2114206	-0.17233	-0.19356403	-0.04856477	-0.08667368	-0.19290785	-0.19310547	0.21398158	-0.35304877	0.6785967	0.1969009	0.50809944	0.08242481	0.024771072	0.0018850623	-0.22502302	0.031854875	-0.09085895	0.084273815	-0.20708111	-0.08344037
HTR1A	-0.08059942	-0.03003964	0.15028998	-0.3042424	0.18440653	-0.13383181	-0.09445747	-0.4771065	-0.01682094	0.18257374	-0.21491557	-0.3452214	0.031428065	0.049321897	0.027240958	0.054662716	-0.3470284	-0.16966614	-0.28029725	-0.11941821	0.21291967	0.20438115	0.0802052	0.033980932	0.56634974	-0.86858857	-0.18148164	-0.41701382	0.22957091	-0.36773506	0.17908123	-0.14372091	-0.18299288	0.36603898	0.29255775	-0.012128379	0.07107252	0.38614336	-0.06261034	0.27600473	0.19623412	-0.26270968	0.41961935	0.5025582	0.32231194	-0.77785796	-0.059309565	-0.34475657	0.17556214	0.210954	0.09534617	-0.34596556	-0.4778939	0.22384422	-0.07751231	0.55375594	-0.26893792	-0.11660434	-0.29144433	0.6574596	0.3584594	-0.15635967	0.22875382	0.07290147	-0.11527565	-0.54763716	0.32694903	0.30707678	-0.05366083	0.42490917	0.23054639	-0.30564168	0.060799275	-0.3058268	-0.28177288	-0.21716712	-0.06882225	-0.19540948	-0.15054487	0.12861212	0.3417665	0.32902637	-0.23254575	-0.43175018	0.18877892	-0.43337163	-0.031817947	0.08318759	0.11924519	0.023752268	-0.1059145	0.26985437	-0.122316055	-0.28263643	0.079801455	-0.32842416	0.3057075	0.2507252	0.51150995	-0.24065755	-0.2197377	0.42076436	0.5681257	0.1011069	-0.10036216	-0.15974797	0.39628336	-0.08975873	0.4601475	-0.08751246	-0.28354573	0.32972714	-0.18889788	-0.19937375	0.23297107	0.13300258	-0.22938192	0.5520945	0.078619786	-0.1282958	-0.08813747	0.014161915	0.2468281	-0.22888166	0.073564276	-0.071698174	-0.27804813	-0.3365613	0.4404871	-0.41011915	0.23095109	0.32651383	-0.31535172	0.053538084	-0.22741303	0.06526027	0.021036826	-0.5162619	0.5470406	-0.32886758	-0.3362632	0.2294635	0.30842844	0.01663643	0.22664343	-0.10650342	0.12988931	-0.034870528	0.16657454	0.23169373	-0.10285366	0.36554247	-0.15152092	0.34537745	0.07658875	-0.014930647	-0.28373852	-0.055169854	-0.043372493	0.2116326	-0.18248305	0.66275764	-0.23729451	0.11000724	0.437924	-0.33280915	0.39660743	0.3064952	0.11020167	-0.25788525	-0.18900338	-0.48140982	0.2633504	-0.4729727	-0.124337085	-0.1505226	-0.13639893	-0.2921842	0.0016421928	-0.15007645	-0.3905575	0.03489504	0.11470656	0.08573756	-0.10705435	-0.10960532	-0.07271707	0.09773544	0.34398612	-0.27573678	0.3612077	-0.3054493	0.04094014	0.017881714	-0.17526378	0.03243261	-0.17800117	-0.23587126	-0.05974677	0.24759325
HTR1B	-0.22729391	-0.1081522	0.00017165403	-0.46701786	0.20303328	-0.030782018	-0.18417776	-0.39125857	0.07026363	0.2272105	0.0011894637	-0.35861742	0.0015219819	0.029586978	-0.016762743	-0.17064382	-0.25738308	-0.14508207	-0.09020939	-0.10405834	0.21744177	0.27809116	-0.056174226	-0.21794064	0.42929596	-0.98950964	-0.22587994	-0.3649627	0.10082119	-0.30802378	0.24320963	0.10270216	-0.054584578	0.41014287	0.18327491	-0.11819291	0.09361983	0.40089944	0.04493508	0.38051352	0.27372047	-0.19872302	0.5684762	0.39830247	0.29801065	-0.7407495	-0.110679135	-0.30526477	0.04335016	-0.11835505	-0.0021833712	-0.24572258	-0.1841335	0.08433439	-0.032444313	0.4658991	-0.32572135	-0.00876157	-0.10609888	0.60067767	0.5576039	-0.03217406	0.18417215	-0.029048605	-0.30486616	-0.36237428	0.5596005	0.099709444	-0.04979553	0.24317965	0.045710523	-0.17665805	-0.0013176409	-0.38859653	-0.24738654	-0.16335663	0.055436477	-0.062352568	-0.095520444	0.24603097	0.3151748	0.36426726	-0.29231745	-0.51049167	0.06139894	-0.56160796	-0.09394458	0.076574445	0.07452119	-0.10494691	-0.25411662	0.0840166	-0.40590543	-0.051292647	0.052427024	-0.3040201	0.20069243	0.49875408	0.40553695	-0.052521262	-0.08422329	0.4993142	0.38769817	0.22053567	-0.15303564	-0.073876575	0.28679308	0.18893647	0.4056067	0.017410476	-0.68213695	0.1658588	-0.110925734	-0.048668727	0.37924367	0.15568794	-0.07246518	0.4438069	0.14623053	-0.09405753	-0.17111534	0.19159961	0.086255856	0.042148076	-0.18075664	-0.22603449	-0.2428251	-0.27127564	0.33556354	-0.2292914	0.24796794	-0.019218719	-0.3800725	-0.023241559	-0.34100732	-0.088804506	0.21056876	-0.55078316	0.19171382	-0.10765054	-0.442433	0.14635473	0.2919611	0.057994716	0.1973677	-0.2080665	0.21669337	0.09472374	0.12123914	-0.01783366	0.04836405	0.32387042	-0.18264328	0.41728023	-0.012494047	0.13334125	-0.13563196	0.20164865	-0.02128039	0.2990786	-0.018710779	0.77385956	-0.3049543	0.26099926	0.33689412	0.10139653	0.32177323	0.31304893	0.16127817	-0.29041052	0.04957412	-0.4945848	0.051231146	-0.44927016	-0.09964678	-0.36099178	-0.047298007	-0.31263646	-0.014487258	-0.15602438	-0.64757395	0.08496644	0.15246654	-5.3141128e-05	0.053942893	0.018285315	-0.07592078	-0.24149919	0.3255463	-0.42253318	0.50349385	-0.14600283	0.06905803	0.25352603	-0.2099368	-0.08106563	-0.03617521	-0.08203964	0.03482819	0.1623667
HTR1D	-0.024262745	-0.0975823	0.04548756	-0.14118433	0.13112998	-0.13235722	-0.06778747	-0.16139169	-0.06189304	0.22587685	-0.015381339	-0.24530374	-0.024634527	0.08394398	-0.0012004176	-0.011403688	-0.0834531	-0.11086553	-0.100446284	0.033532064	0.09596659	0.083550125	-0.07479237	-0.06229002	0.12112172	-0.486047	-0.20606217	-0.040901672	0.21495797	-0.19644453	0.20243233	-0.060257874	-0.047390535	0.18049294	0.14137463	-0.09072565	0.037593983	0.19935374	-0.08264585	0.18589213	0.0061928337	-0.08566425	0.08003954	0.20724507	0.11815102	-0.29475415	-0.02550221	-0.18527618	0.023970598	-0.08103768	0.057385918	-0.19193392	-0.14748119	0.09508743	0.053020783	0.039642606	-0.21328577	-0.09839927	-0.14463213	0.39688718	0.037644163	-0.032479573	0.0018820312	-0.008873714	-0.093306676	-0.25825927	0.18232618	0.16212624	-0.077839315	0.23874184	0.11041743	-0.03876394	0.10136176	-0.1581778	-0.13756722	-0.036235835	0.053394344	0.025813818	-0.04991372	0.017566308	0.18497953	0.071446456	-0.25335306	-0.41897017	0.15226002	-0.44337428	-0.1736575	0.16991168	-0.08646852	0.014619267	-0.016958011	0.14176273	0.0012686744	-0.27437022	-0.0017877375	-0.20612423	-0.052968368	0.15632483	0.21215138	-0.05790279	0.044964887	0.058706217	0.3106638	0.16812785	-0.2475187	-0.079089835	0.26353988	-0.0022813044	0.21025768	0.023905601	-0.38371944	0.13241176	0.030678278	0.008987338	0.21703231	0.001123038	-0.10000695	0.17793074	0.035440397	-0.059401277	0.0014878546	0.063564114	0.100937046	0.08251087	0.06724604	-0.15751912	-0.14879532	-0.07208553	0.09208006	-0.34097344	0.008053218	0.0021081064	-0.29873142	-0.05344212	-0.05454519	-0.022377616	-0.038494304	-0.4861751	0.32716483	0.019652903	-0.21151151	0.14172319	0.24199559	-0.05276546	0.19229324	0.13234024	0.088484906	0.19015595	0.066451535	0.12349834	-0.059599917	0.039185546	0.018686663	0.24257463	-0.053075124	0.10510239	-0.05397246	0.12731825	-0.0093550095	-0.006680495	0.10483946	0.27399123	-0.2535791	0.21363702	0.27364478	-0.0012676134	0.20850119	0.2828749	0.079851195	-0.23920661	-0.07190279	-0.44588816	-0.1183259	-0.19135562	-0.0614888	-0.19390728	-0.17488638	-0.038383227	-0.034233257	-0.2057973	-0.22853966	0.07534529	-0.065407075	-0.09659575	0.13054289	0.071175046	-0.1122847	-0.18562394	0.102173924	-0.24677543	0.1332563	-0.082285464	0.011970334	0.26820108	-0.0774087	0.043931518	-0.021870524	-0.13468423	-0.07279383	0.12434497
HTR1F	0.14308965	-0.03225813	-0.030085975	-0.019653864	-0.010738625	-0.0134482365	-0.05221266	-0.108584255	0.0801994	0.06811053	-0.013804432	-0.18725282	-0.03551912	0.07826956	-0.048407532	0.097142704	-0.1200525	-0.23657064	-0.048346285	-0.014194917	-0.12163839	0.015786784	-0.0044530137	0.09067196	0.17849122	-0.3634146	-0.13703255	0.09897247	0.17389835	-0.20152849	0.24912518	0.035048105	-0.12133325	0.2617803	0.08368464	-0.034852505	0.07294819	0.0067319525	-0.14288573	0.22922	0.16412598	-0.095687546	0.14955242	0.11062532	0.08904867	-0.12649502	-0.102661714	-0.18839777	0.060646426	-0.0721402	0.0048970096	-0.12147102	0.044801384	0.1789243	0.06573882	-0.044123434	-0.13893786	-0.015577863	-0.18323252	0.12697658	-0.049758118	-0.006456144	0.0658266	-0.024703667	-0.15157858	-0.097844794	0.20796019	-0.035447598	-0.13679557	-0.048445325	-0.06656074	-0.065481715	0.053217333	-0.053885963	-0.009869789	0.04078983	0.05066257	0.10164779	-0.17715058	-0.027059916	0.14474812	0.075018845	-0.19417413	-0.32643914	0.11948572	-0.1292782	-0.10683398	0.17593403	-0.025307935	-0.030770438	-0.18630515	0.13562846	-0.059351437	-0.18039875	-0.10569045	-0.16615944	0.06198298	0.16993737	0.15973218	-0.10938683	-0.1112509	0.17978027	0.18332371	0.096455455	-0.19053774	-0.045433484	0.101931356	0.09131507	0.14685163	0.0011876363	-0.33931893	-0.018489063	-0.05520679	0.1627964	0.27120566	-0.04610527	0.0128050465	0.14181818	0.059632923	-0.21950613	-0.12647185	0.09343282	0.08130693	-0.06731621	-0.10135943	0.033104546	0.033508833	0.014560342	0.021123037	-0.2680224	-0.052143358	0.2197654	-0.20373823	0.15461919	-0.18324266	0.14829071	0.13089493	-0.28327253	0.14877886	0.02396229	-0.15659852	0.23852192	0.22659194	0.049337674	0.22051941	-0.0036174252	0.13735898	0.25593567	0.10669578	0.17689733	-0.09438859	0.11214049	0.075205535	-0.06330969	-0.03733534	0.1120306	-0.09640905	0.016713908	0.024263643	-0.017086675	0.019504298	0.18736538	-0.034392107	-0.024344975	0.15612604	-0.06384213	0.17933759	-0.008539911	-0.043176327	-0.13637309	-0.04964274	-0.30313107	-0.11034334	-0.1408653	-0.068397895	0.028804423	-0.29610112	0.12788942	-0.14384642	-0.08328261	-0.22335018	-0.030077543	-0.058250237	-0.03997786	0.21609305	0.021170102	0.05381192	-0.0071011274	0.16185494	0.006402456	0.13285735	-0.21914916	0.13315624	0.11847175	-0.036845285	0.078882866	0.078964844	-0.13413955	0.07453279	-0.031260945
HTR2A	-0.24308246	-0.047245383	0.35412157	-0.37326345	0.22607997	-0.12358094	-0.2096784	-0.29516345	-0.027481655	0.39718226	-0.18006878	-0.15383022	0.08528549	0.003666433	0.052578103	-0.093454055	-0.07629512	-0.06795543	-0.4089352	-0.10835311	-0.05962089	0.2409639	-0.29534703	-0.08451615	0.34850082	-1.2155796	-0.0189118	-0.38238937	0.19792081	-0.3398023	0.14962412	-0.0038909814	0.07389621	0.40400302	0.15621893	-0.02844595	0.30946064	0.487225	0.0616612	0.45021918	0.31689584	0.06586435	0.3488829	0.45620802	0.47108093	-0.7560162	-0.14881732	-0.25731412	-0.1409973	0.07265533	-0.060671527	-0.37600294	-0.41975433	0.061133828	-0.06352348	0.44073027	-0.51635575	0.15279728	-0.16991107	0.48002636	0.2391666	-0.15215106	0.33612004	-0.0254777	-0.07881161	-0.201155	0.4324285	0.14580719	-0.063414365	0.39538175	0.16420002	-0.2630777	-0.2866498	-0.41602343	-0.12030816	-0.21582033	-0.017130334	-0.36386308	-0.3221824	0.065187365	0.6837506	0.31407815	-0.2745785	-0.52583456	0.029392734	-0.50406	-0.2846786	0.06663954	0.17135857	-0.008922207	-0.02049526	0.028245712	-0.3040863	-0.30899262	0.004323629	-0.1256817	0.2440021	0.23464462	0.27483824	-0.137002	-0.22166377	0.52784216	0.5962493	0.23209642	-0.05193854	0.03869081	0.52833503	0.17333579	0.4845116	-0.23837206	-0.5920974	-0.012407384	-0.12130682	-0.033167776	0.22787654	-0.0040981146	-0.324878	0.60523164	-0.041310783	-0.07135861	-0.023917703	0.21258923	0.18317068	-0.18744995	-0.07964479	-0.46300414	-0.3958176	-0.45320305	0.3504341	-0.3337305	0.21048892	0.16924456	-0.5596072	0.0146473	-0.5863169	-0.106667615	-0.021579491	-0.5563578	0.48756185	-0.05504417	-0.13773678	0.34156668	0.23773202	-0.038819082	0.3412456	-0.06964409	0.15399192	0.11798704	-0.070958115	0.103362806	-0.0015644733	0.19445498	-0.23449384	0.45896226	0.09211836	0.025552642	-0.33460093	-0.007759399	-0.080404885	0.28903344	-0.1318486	0.6503032	-0.3930988	0.45964372	0.3598401	0.039574236	0.32874107	0.3323574	-0.013013318	-0.46813732	-0.030535817	-0.5007139	0.16272855	-0.38851675	0.0494158	-0.24114423	-0.16803733	-0.34827054	0.05391477	-0.013769077	-0.4471464	0.1583343	0.0543435	0.011307829	-0.15367162	-0.051783282	-0.18771584	-0.012086622	0.22967155	-0.49384832	0.3973211	-0.19601798	0.22158918	0.24872184	-0.37197256	0.1045226	-0.051483445	-0.26607278	0.041818146	0.3145372
HTR2B	-0.12676784	0.119110666	-0.013647324	-0.08705145	0.22573562	-0.25074396	-0.11268525	0.06776294	-0.07667671	0.008810454	0.0769859	-0.35753176	-0.011352606	0.13527226	-0.0042884448	-0.02832354	-0.37485734	-0.22367914	-0.0900959	-0.14003682	0.080974914	0.24633533	-0.3523982	0.10565243	0.25946036	-0.5113597	-0.25206402	-0.090107396	0.33835906	-0.4978893	0.20375626	-0.20071515	-0.13462363	0.27174905	0.16937312	-0.11452277	-0.16696031	0.18255484	0.0542907	0.16170296	0.07431038	0.120537594	0.100331	0.3310418	0.22715768	-0.40032852	-0.043044884	-0.23213987	0.055596504	-0.0017936153	-0.19185223	-0.15287122	-0.15190743	0.04483819	-0.07797257	-0.027601559	-0.17110285	-0.20596303	0.030080618	0.32166997	0.19068447	-0.16883434	-0.029880892	0.1366746	-0.09490592	-0.47614127	0.32407194	0.12882932	-0.18368141	0.14056693	0.13495697	-0.11479645	-0.06702465	-0.31534463	-0.21036783	-0.20541902	-0.01392115	-0.06713729	-0.08421519	-0.049073543	0.1523413	-0.097196974	-0.15199204	-0.24583383	0.09092644	-0.3540915	-0.046022344	0.16424416	0.15936175	0.065536655	0.06052254	0.1470816	-0.17556702	-0.09245985	-0.19430988	-0.16329594	0.06214494	0.039608106	0.31816748	-0.26652429	-0.2658077	0.18374467	0.19798724	0.13766874	-0.14357504	-0.024769565	0.07621133	0.114551924	0.32483387	-0.04453976	-0.5352295	0.052502662	-0.02267084	-0.029624192	0.35608226	-0.0016872967	0.019520812	0.07383457	0.040331457	-0.16113134	-0.18331498	-0.022244804	0.030284235	0.2127786	-0.016418418	0.046432365	-0.19458725	-0.04826665	-0.04517335	-0.114947185	-0.0544845	0.1542237	-0.261361	0.11251332	-0.05214021	-0.12631431	0.045180306	-0.26958066	0.1455928	-0.14742243	-0.16718793	0.0059005665	0.082552135	-0.035072822	0.19219409	-0.10097339	-0.07647904	0.22103539	0.09607669	0.23632297	0.01216877	0.12696892	0.11146268	0.32757246	-0.114359476	-0.07523153	-0.16388422	0.060896527	0.1339345	0.2501624	0.051388018	0.24398145	-0.33363956	0.090974346	0.33393085	-0.110778324	0.16974849	0.11921799	0.13539788	-0.17598827	0.10682629	-0.37131608	0.17479353	-0.117394246	-0.0517184	-0.06994506	-0.22175436	-0.051689725	-0.047298647	-0.050730664	-0.33136556	0.2343139	-0.01357259	0.06676048	0.11597962	0.04433687	-0.11918324	-0.04549103	0.24269985	-0.1924966	0.17245187	0.048408177	0.22760005	0.24354163	0.111729525	0.051203083	-0.21009837	-0.05038289	0.13580169	0.17317481
HTR3A	-0.1479367	0.051463813	0.1781076	-0.33418256	0.12599397	0.124148294	-0.22676997	-0.47036785	-0.17939338	0.1303586	0.14766724	-0.20510978	-0.37033722	0.06887406	0.14793201	0.16124651	-0.3907577	-0.3555112	-0.12341133	-0.21850221	0.087932326	0.34175268	-0.43938702	-0.026952697	0.5416744	-0.65703607	-0.28888586	-0.2651005	0.17456546	-0.36136353	0.4280987	0.08715969	0.15054357	0.42886636	0.21517846	0.14786732	0.018130291	0.6075438	0.10506816	0.18702586	0.41025424	-0.11255625	0.31598476	0.52219796	0.29841712	-0.8040467	-0.14478578	-0.3561302	-0.200407	-0.08824342	0.069586895	-0.2983232	-0.40412664	0.13225904	-0.1924923	0.27745065	-0.53541017	-0.2876751	-0.38859183	0.4446596	0.27813593	0.031836905	0.115059055	-0.036486175	-0.4160157	-0.27650926	0.5501992	0.06104992	0.029978272	0.40389356	0.089690715	-0.32730615	0.009833823	-0.293924	-0.2539982	-0.19067298	0.041251075	-0.41288304	-0.05898031	0.058466334	0.51423794	0.17286001	-0.20818827	-0.36210138	0.203319	-0.7012887	-0.35191384	0.30663517	0.14972314	-0.04440067	-0.11739181	0.34680897	-0.29835248	-0.30511114	-0.08326756	-0.44598705	0.2152765	0.2727957	0.15720458	-0.016953083	-0.34455705	0.5457334	0.5671502	0.30577078	-0.17011707	-0.24067184	0.41833705	-0.14364308	0.2555462	-0.112312414	-0.29564407	0.16906935	0.04065174	-0.12252228	0.23920469	-0.030121818	0.024811286	0.39414605	0.39729154	0.023828207	0.16275705	-0.1759121	0.10734309	0.1297712	-0.0006221669	-0.26417476	-0.26012665	-0.22609258	0.11458209	-0.51363117	-0.22120282	0.16028021	-0.38846505	-0.13394426	-0.29022217	0.04000494	0.19587626	-0.49175295	0.25715518	-0.024860503	-0.57073337	0.17147371	0.1653173	0.3044732	0.13427357	0.052257955	-0.054156274	0.3271243	-0.060330074	0.14140181	-0.11915661	0.42761436	-0.096290626	0.4620063	-0.09355656	0.11993813	-0.16376588	-0.062172398	-0.26101887	0.15361087	0.013216068	0.46377054	-0.43003643	0.30629554	0.4583553	0.014141124	0.48929092	0.421766	-0.024033463	-0.47625935	-0.19905403	-0.44308817	0.2195634	-0.45061427	0.25565088	-0.33768183	-0.17200986	-0.2564032	0.123746134	-0.23678204	-0.5410961	-0.042251203	-0.18873456	0.096455604	0.16191971	-0.04903217	-0.23446381	0.26059768	0.22013767	-0.43973085	0.30294177	-0.18346675	0.07933299	0.27950743	0.08009402	0.11861514	-0.17710383	-0.37812272	-0.061350707	0.39093062
