	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
escitalopram	-0.3422074	0.20104815	0.035778046	-0.03550577	0.08263257	-0.06672782	-0.028041042	-0.044087853	0.19225784	0.18311739	-0.18584678	-0.015756572	0.09432168	-0.16580702	0.272836	-0.019553818	-0.15071186	0.28609163	0.09335433	0.14443634	0.42998683	-0.006212738	0.2006623	0.057327755	-0.11124555	-0.46820107	-0.061231688	-0.33019274	0.04734202	-0.23817894	-0.014941601	-0.24855766	0.31418255	0.055601727	0.4373867	0.3016882	-0.2826815	0.22700725	0.11251214	-0.14698033	-0.59478617	0.043097638	0.17665684	0.44095993	0.23757805	-0.386774	-0.3136905	-0.14907685	0.15346143	-0.18307085	0.43067247	0.0699267	0.080050625	-0.029863425	-0.29350796	0.2055637	0.052720018	0.10447499	0.21665941	0.3742619	0.18939802	0.21068186	0.34835514	-0.119007155	-0.6103476	-0.41178387	0.012512485	-0.42251658	0.18832634	0.028262708	0.10858946	-0.25322577	-0.030691111	-0.18010738	-0.28004462	-0.1992292	0.2691926	-0.23457873	-0.21207464	0.38347372	-0.020523556	0.1439985	0.47452736	-0.11549551	-0.37277284	0.122745685	-0.22501178	0.024568802	0.34373927	0.2960575	-0.3424327	0.07070041	0.1118179	-0.16912808	0.0019434482	0.10947806	0.14622195	0.2255761	-0.13795458	0.1516831	-0.5945261	-0.005447173	0.5133699	0.069650024	0.10339282	0.29295522	0.17873982	-0.012868462	0.012373432	0.17238744	0.12715429	0.28202298	-0.21012938	-0.57171196	-0.2963154	0.5100695	0.09238245	0.04614754	0.39557794	0.28445536	-0.08836459	-0.13124746	-0.25211105	-0.24799968	-0.31136766	0.33346424	-0.0066124857	-0.070734695	0.09984516	-0.18314627	0.11573844	0.09225517	-0.18392648	-0.2504125	-0.45849267	-0.2666087	-0.25299788	-0.06283686	0.3032451	0.032874964	-0.0021869543	0.15450658	0.22833005	0.20873933	-0.08533828	0.13584745	0.22017449	0.09839926	-0.07362668	0.04093847	-0.039921615	-0.1564645	-0.4030213	0.29548013	0.27360275	-0.35824955	0.111313544	-0.045210656	0.22970918	0.260024	-0.02472722	0.14807697	0.07154196	-0.026429465	0.294457	-0.13121329	0.4199189	0.6596243	0.45682138	-0.3121496	0.36858258	-0.14060208	-0.21069492	0.19000196	0.28121933	0.15080994	-0.4201522	-0.29707366	-0.11473499	-0.85734755	0.119097985	-0.28339395	-0.15318689	-0.21106178	-0.17426988	-0.13606183	-0.039155893	0.29329184	0.023908125	-0.180766	0.394912	-0.046796773	-0.22611077	0.00033467318	0.0853568	-0.18329825	0.1568755	-0.03715048	-0.26459232	0.25471792
esmolol	-0.42352316	0.0853262	0.5125697	0.0725193	0.21525149	0.023931338	0.037446775	0.0017864042	-0.009510728	0.39223135	0.0141065605	-0.016424553	0.20899718	0.061544657	-0.16949509	-0.3728323	-0.033827487	0.031842325	-0.24618658	-0.13311402	-0.05606977	0.17265178	-0.17772466	0.4022362	-0.17521466	-0.2462739	0.026420029	0.18237296	-0.45808408	-0.18823919	0.034355797	-0.4550322	-0.13537173	-0.14168885	0.6298501	0.029184071	-0.3116495	0.01945934	-0.4863189	-0.013848967	-0.31031856	0.10754763	0.031386554	0.42414793	0.07640494	0.040138636	0.16527143	0.44063008	0.103359506	-0.31750172	-0.10173597	-0.13636449	0.31503093	0.05537593	-0.24612029	-0.44354296	0.2256958	-0.75419456	-0.06448837	0.44584185	0.10130626	-0.33358055	0.77897185	-0.12618436	-0.55537045	-0.5898484	-0.29589483	-0.3144995	-0.28317198	0.31258416	0.059624925	0.35094017	-0.025093956	0.15294331	-0.11388995	0.16393812	0.19814135	0.19921215	-0.36227039	0.39599106	0.05197759	-0.39818922	0.021356387	-0.11715626	-0.56409395	0.22347018	0.04588361	0.200823	0.29842356	0.46165422	-0.102695145	0.07495549	0.13261183	-0.11947771	0.11870765	-0.09977635	0.0960229	0.24882443	0.17770502	-0.31573007	-0.46194956	-0.12908724	0.27454403	0.08530858	0.09451322	-0.20005952	-0.10006123	-0.27470466	-0.47082382	-0.06552063	0.07866231	0.089509204	-0.34778643	-0.32783514	0.085638486	0.45305377	-0.16270395	0.103425376	0.04164116	-0.17962825	-0.028807933	-0.06201201	0.029492551	-0.108853616	0.21756388	0.20273039	0.3439913	-0.041016635	-0.24280424	-0.1699059	0.121981315	0.08828839	-0.54936665	0.02682677	-0.06256253	-0.36222327	-0.2569733	-0.36287677	0.047980037	0.20951042	0.2753073	0.3764721	-0.25096643	0.12604839	-0.016452339	0.18807405	0.082230054	0.025934706	-0.37893948	0.09788517	-0.13631023	0.100043595	-0.06996559	0.28440678	0.25035873	-0.115274936	-0.2680886	-0.36039314	-0.15664655	-0.22414738	-0.20560211	-0.17683208	-0.48380926	-0.085435286	-0.12170593	-0.023765564	0.45492095	0.017453618	0.13612556	-0.08781708	0.26561448	0.06850218	-0.112950064	0.25715598	-0.07150046	0.30018774	-0.3386513	-0.11584132	-0.21917006	-0.11283502	0.16817102	-0.09094746	-0.17287816	-0.25884554	-0.07508234	-0.013854049	0.22700529	0.36619487	-0.2754129	0.08366675	0.14318347	-0.006137921	-0.17494127	-0.023115806	0.2979941	0.14195879	0.19915129	-0.035075523	-0.0067199077	0.3820277
esomeprazole	0.14655568	0.47799465	0.0036268297	-0.039099067	-0.12842461	0.29638955	-0.052370682	-0.3351664	-0.27653924	0.16111332	-0.042070866	0.0784385	-0.16492064	-0.4755214	0.23751752	-0.16549787	0.11806316	0.38259664	0.12599732	-0.21136782	0.45196807	0.08369895	-0.18673244	0.0074298866	-0.12931055	0.035073306	0.0731694	0.010033727	-0.1309734	-0.3598957	-0.29715756	-0.1497278	0.2845132	-0.007636411	0.61903393	-0.066465534	-0.17593956	0.08751185	-0.32862422	0.008821996	-0.476268	-0.08325199	0.07026099	0.53960866	0.19497982	0.20766285	0.16846922	-0.002455241	-0.2236422	-0.08910154	0.4471801	0.4855915	-0.25940302	-0.44138592	-0.63310987	-0.28638577	0.32832888	-0.458855	0.15734282	0.7642941	-0.089151524	0.2039654	0.47133493	-0.09601619	-0.4864413	-0.11817015	-0.3115206	-0.3034886	0.4186757	0.12678093	0.23119693	-0.046709705	-0.1517571	-0.48147693	-0.07295177	-0.21569072	0.71072924	-0.01769772	0.18062475	-0.15649615	-0.29961184	-0.21968819	0.4444622	-0.4541218	-0.32802826	0.18991007	-0.31618372	0.035614617	0.5116684	0.108520396	0.2766697	-0.17295904	0.06781652	-0.31758046	0.3587784	0.3114471	0.30065277	-0.02787162	-0.267169	0.08733851	-0.44085312	-0.029072756	0.6157693	-0.02975038	0.2335833	0.44649637	0.20577258	-0.10559508	0.10914981	0.01684105	0.33684036	0.02305571	-0.19833258	-0.9632721	-0.19052657	0.5703748	-0.03511763	0.00276542	0.57438713	0.38157114	0.1905615	-0.01012252	0.071625255	-0.48613426	-0.2742252	-0.22206165	0.29950958	0.12150195	-0.019037882	0.1829266	0.10105229	0.117443785	-0.056308955	-0.43712682	-0.39125553	-0.0002920485	-0.45088953	-0.11858249	0.23022982	0.4415875	0.23590545	0.18877834	0.08724167	-0.08294398	0.13537358	0.44901058	0.27711624	0.12899905	-0.20810913	0.042292412	0.124878675	0.15342017	-0.22717841	0.078456104	0.24540345	-0.23531564	0.07505494	-0.17106618	0.22293735	0.33634827	0.053684376	0.09756481	0.22704998	0.15972811	-0.07501856	-0.29459807	0.76311785	0.55263805	0.63719416	-0.041486755	-0.07191115	-0.25373167	-0.23682748	0.04046753	0.1341554	0.5441202	-0.12410535	-0.2955047	-0.28777802	-0.5373805	0.14490864	-0.23302457	-0.06487845	-0.29968646	-0.0394366	-0.05189405	-0.069734946	0.018501705	0.12534156	0.20114662	-0.35188437	-0.043272804	0.052019794	0.16660447	-0.1960968	-0.13895777	0.03538433	-0.020354675	-0.48511496	0.27404377
estazolam	-0.1697637	-0.019269506	0.2729116	0.028353209	0.29989025	-0.1848016	0.20457368	-0.3450859	-0.26985326	0.09506925	-0.2367175	0.07722669	-0.4084606	0.13226561	0.07927582	0.22868803	-0.0048399386	0.57190555	-0.20185146	0.07941918	0.36201623	0.18767792	-0.02040927	0.1359612	-0.34737793	-0.28909633	-0.039472345	0.30884883	-0.40811083	-0.2270868	-0.09979471	-0.13460234	0.033906337	0.2608745	0.6594763	0.31169447	-0.1946506	0.011214523	-0.12877516	-0.22095573	-0.29901764	0.34432206	0.3513185	0.28992087	0.5194696	-0.035295043	0.05664332	0.20135172	0.018721081	-0.14624916	0.2573516	-0.118927695	0.05743804	-0.123378396	0.005213527	-0.063115746	0.16195817	-0.124370344	0.14093986	0.5275929	0.1676074	-0.27410573	0.30512533	0.0070584863	-0.32862145	-0.087347955	0.26378495	-0.40243465	0.36773843	-0.17612989	0.1082624	-0.14729787	0.19906692	0.17872809	-0.13596804	0.13761468	0.4236632	0.020080656	-0.2747382	0.13783848	-0.036842193	-0.482217	0.3680191	-0.30792475	-0.22904788	0.066369735	-0.026621165	0.31178555	0.19010276	0.14601068	0.08734142	0.21013689	0.104838975	-0.15707088	-0.09614948	0.19017492	0.09973015	-0.10256829	-0.025247203	0.19269438	-0.7138632	0.17199764	0.69410527	0.24409758	-0.07713291	0.2667282	0.18656325	0.0090926895	-0.49818867	-0.07204752	-0.121623755	0.12548293	-0.09573697	-0.5668116	-0.3434642	0.35414147	-0.37831724	0.16870786	0.19979802	0.37936202	0.07264225	0.15619448	-0.25339246	-0.10806728	-0.19412032	0.3438545	-0.074814424	-0.18055315	-0.04002423	0.07691523	0.26656282	-0.060127035	-0.081693344	0.16455573	-0.03211954	-0.65365314	-0.41648132	-0.346182	0.25667968	0.3217228	0.36281982	-0.047870293	0.11814092	0.35654697	0.3322985	0.3307667	0.35694423	-0.024217697	0.29454622	0.03253655	0.0028958456	0.10399191	-0.22500008	0.63120174	0.09074687	-0.3837254	0.17299038	0.035112314	0.030615913	0.28841704	-0.28827578	0.08562733	-0.32954922	-0.33378074	0.2627746	-0.17095046	0.5032895	0.32761988	0.06735172	-0.045023892	-0.09732707	-0.1808895	-0.1915762	0.0512509	0.015415089	0.21193391	-0.2824511	0.1297087	-0.10014115	-0.18838166	-0.15428486	-0.3007345	-0.037644744	-0.053240072	0.03953564	0.24243282	0.2825508	0.34954232	-0.12423312	0.2844986	0.23355804	-0.08079889	-0.5214536	0.20357186	0.14887352	-0.36129183	0.07302871	-0.32612467	-0.23549095	0.35556886
esters	-0.10247005	0.37787798	-0.34491992	0.36061507	0.21422479	0.08124591	-0.13515534	-0.100251034	-0.16254133	-0.43667427	-0.3163558	-0.04770728	0.1691296	0.6367626	-0.2648019	0.20909789	-0.18492065	0.2285523	-0.042402957	-0.22355977	-0.23075514	0.472912	-0.084168084	-0.38106695	0.45592853	0.12319767	0.1129754	-0.10175905	-0.13704118	0.06594672	0.15134118	0.0466005	-0.31744003	-0.1110601	0.09170476	0.22060171	0.35516885	-0.31470454	0.19928807	-0.5155254	-0.10898522	0.016328994	0.100088224	-0.034736563	0.2865833	0.04142634	0.26272687	-0.16771476	0.20870307	-0.36250296	0.2664875	-0.005919396	0.017591853	0.26589784	0.094304964	0.0363144	0.13807787	0.007477311	0.33279547	0.36411908	0.23993847	-0.16885474	-0.2816321	-0.2773922	-0.23381393	0.10660435	0.072622314	-0.2146977	-0.3262834	-0.3865822	-0.041187096	-0.031681813	-0.67648596	-0.09625742	0.4520039	0.04070623	0.00043943076	0.08908768	0.00097023515	0.55817664	-0.33344644	-0.40202412	0.2624118	-0.23686087	0.040543593	0.1978094	0.24450378	0.15606412	0.07703088	0.0035170994	-0.1058674	0.3627533	0.09470081	0.25130492	0.45467487	0.18457201	-0.07867178	0.061674748	0.16473831	0.38536844	-0.0027522955	0.55260026	0.2883788	-0.12295307	-0.023694308	0.2087139	-0.21091084	0.3943675	-0.020436669	-0.27901822	-0.005200796	0.020486126	0.1100195	-0.068786114	0.39071748	0.28815198	-0.08302526	0.25309673	-0.40597606	0.23976596	-0.032665998	0.2561924	-0.55409145	0.17553261	0.04443594	-0.42320645	-0.019537127	-0.16607253	-0.16549273	0.2264857	-0.07941892	0.024992887	0.25716436	0.090535454	0.20824072	-0.071403086	-0.25168183	-0.26257697	0.1793835	-0.21370314	-0.1908639	-0.46001053	0.05429107	0.18295549	-0.057675447	0.27595174	0.14279772	-0.11093654	-0.047431953	0.02355857	-0.17374347	0.24143012	0.118289135	0.17918354	0.30212897	0.20560446	-0.19393663	0.49709955	0.10208086	-0.117555365	-0.10385543	-0.028642192	0.017664026	0.0020481034	0.21945556	-0.24890779	-0.16670357	-0.21713887	-0.103122234	0.11016615	-0.12916894	-0.14764209	-0.04806653	-0.16979751	0.16429673	-0.30936277	-0.26027212	-0.33238843	-0.078711815	-0.09038179	0.28130317	-0.3151569	-0.0229372	-0.35746402	-0.4330995	0.0728743	-0.13590582	-0.40822712	-0.52330106	0.11884972	-0.0032354903	-0.021523928	0.04400816	-0.29061025	0.34007743	-0.24007632	-0.49431795	-0.11720971	-0.09438553	0.10589286
estradiol	-0.07037713	0.44233876	0.027094416	0.29163623	0.08082311	0.15909198	0.4798321	-0.48262352	-0.009867268	-0.051453277	-0.26101518	0.09945512	0.33842576	-0.005399496	0.3888747	-0.47296122	-0.2536971	-0.4282858	0.18247955	0.058296364	0.1961956	0.29723102	0.417416	0.061244413	0.1672832	0.14743602	-0.277617	0.06669891	-0.31670162	-0.30497792	0.26600915	-0.053245053	-0.1152788	0.13993077	0.21987136	-0.06240445	-0.10623137	-0.20258786	0.07303954	-0.338442	-0.52922577	0.30728963	0.27753538	-0.092598364	0.22321135	-0.4435591	-0.038953044	0.17211506	-0.15579024	-0.017756144	0.28307366	-0.3661327	0.1792757	-0.020418338	0.123505145	-0.16779144	0.27343518	0.24799809	0.08281819	0.23643391	-0.16330916	0.30460557	0.47052786	-0.10722153	-0.43738207	-0.16949554	-0.19986853	0.12056578	-0.32695028	-0.2873472	0.20848686	0.10281498	0.08099835	0.17421463	0.42449436	-0.201225	0.15050556	-0.10464891	0.018885612	0.3394708	0.11257203	-0.010998107	0.20223303	0.030339904	0.28551194	-0.21707328	0.21364027	0.17747052	0.33573076	0.2628357	-0.10721323	0.3832531	-0.07370642	-0.0354028	-0.23591265	0.14801541	-0.21811698	-0.21237524	0.26191553	0.5426498	-0.23585734	-0.079928935	-0.10306404	0.44283348	0.12694715	0.116972975	0.20956463	0.22162773	-0.0069517754	0.3502467	0.22081098	-0.03159953	-0.09554068	-0.060047638	-0.046105	-0.0144319935	-0.3390328	0.29008198	-0.13883467	-0.2527251	-0.27291688	-0.3338971	-0.018604636	0.31048027	-0.100374416	0.08999577	0.07425023	-0.21153265	0.11062179	-0.1984351	-0.2742234	0.3540988	0.26061708	0.11812962	0.17142527	0.05292031	-0.027442323	-0.03294205	0.22153576	0.2105626	-0.2249485	0.19438013	-0.16683684	-0.07527619	-0.2460796	-0.2202669	0.15608919	0.1645913	0.08968336	-0.12985812	-0.14165524	-0.10345978	0.41667476	-0.04153528	0.4617339	-0.012179536	-0.2061782	-0.15070152	0.0705744	0.105919994	-0.096164435	0.15201132	-0.16428593	-0.1367456	-0.104554705	-0.033288836	0.5177897	0.24349916	-0.10397073	-0.20509218	-0.16860051	0.05107984	-0.30598298	-0.13707112	0.16176896	-0.089040026	0.03418334	-0.30138528	-0.39206928	0.17424369	-0.0005913028	-0.112275705	-0.10664799	-0.70451546	-0.11683982	-0.05794699	0.5073879	-0.3241765	0.024615502	-0.079989	0.23567891	-0.032123014	-0.34195992	0.24036388	0.06621764	0.34375623	-0.06906975	-0.23184316	-0.12086238	-0.06989856
estramustine	-0.1318251	0.27141726	-0.36218247	0.43110752	0.056440637	-0.29578203	0.17138202	-0.630995	0.21408221	-0.06225507	0.027584726	0.09209134	0.07136405	-0.1390914	0.23680682	-0.4754891	-0.26377255	-0.4501535	-0.056737397	0.19773506	0.108188085	-0.10630071	-0.09939764	0.24277708	0.42236364	0.18571283	-0.0020934432	0.27468416	-0.062036145	-0.025056265	0.065348424	0.027774232	-0.19562031	-0.19752227	0.27191734	-0.12103153	-0.24569698	0.036135647	-0.031874884	-0.38958237	-0.5667597	-0.007655609	-0.07265536	0.1382036	0.28824463	0.5782593	-0.12891953	0.117595345	-0.6514506	0.0968267	0.57193065	-0.22294107	-0.043688286	-0.34517986	0.02292921	-0.08970017	0.420109	-0.22717786	0.27583972	0.17216101	-0.010725621	0.3111566	0.012754464	-0.15161121	-0.9307978	-0.016774155	-0.230954	-0.29592568	-0.11167282	-0.60251397	0.22257374	0.17945601	-0.09841674	0.07190223	0.071076885	0.11391874	0.6260719	-0.30116057	-0.3777707	-0.20319794	-0.04935696	0.06840359	0.23557404	-0.11664122	-0.3059955	0.28339708	-0.17726779	-0.10073099	0.3913783	0.21373732	-0.23877545	0.83800536	-0.040954184	-0.39688492	0.26135623	0.21932453	-0.12647404	0.0041018804	-0.016035428	0.27998495	0.10598558	0.023900326	0.061417922	0.18872233	0.081675775	0.33541366	-0.08592403	-0.066107325	-0.21775196	0.34278828	0.6024104	-0.054044962	-0.30657	-0.2279005	0.34680817	0.58672446	0.2082693	0.23260355	0.47608438	0.25380948	-0.21351534	-0.40743753	0.20985703	-0.4714881	-0.018050715	-0.032759454	0.32184374	0.13122505	-0.0498432	0.042519037	0.33488804	0.13293923	-0.01064372	0.10570557	-0.25595024	0.089280926	0.033849463	0.14342575	-0.07540124	-0.15309286	-0.18661258	-0.39334583	0.08295187	-0.25393733	-0.42460015	0.05812292	0.07385067	-0.27825034	-0.19831711	-0.47035593	0.3175356	-0.11463542	0.24827686	-0.38853806	0.24393494	-0.26435277	-0.16247708	-0.2160678	-0.03690655	0.0758808	0.046238936	0.18818538	0.14340575	-0.2796514	-0.11113571	0.078933105	0.8462555	0.15496182	0.27996555	-0.21106325	0.117924586	-0.050907634	-0.7618822	0.13638766	0.1329877	0.34317335	-0.3689232	0.1755932	-0.34348813	-0.41692805	0.21613012	-0.28988382	-0.2983698	-0.22773407	0.17073357	0.049917117	-0.007771031	-0.16538697	0.061070953	0.412443	-0.24369471	0.08672626	-0.5137026	-0.37231952	0.53315824	0.10849709	-0.07369457	0.23225325	-0.21741305	0.22505763
estrone	-0.055346444	0.28193223	-0.13690099	0.24201363	0.12817152	-0.011208671	0.45463872	-0.4051161	-0.0511961	-0.16857529	-0.32070038	0.0024444729	0.2323509	-0.4075344	0.33265185	-0.19792864	-0.34395373	-0.3018975	0.2593352	-0.37718606	0.43269023	0.7184282	0.26370972	0.18776768	0.38053498	0.1138913	-0.34652337	0.1998979	-0.45507872	-0.51992077	-0.033633303	0.09892382	-0.15447979	0.3421548	0.46343726	-0.17214392	-0.13610464	-0.5774026	0.26620796	-0.5029745	-0.7629458	0.4776087	0.26678655	-0.09809958	0.7243745	-0.43416125	-0.20200536	0.4116276	-0.29874766	-0.17233314	0.15519787	-0.21238956	0.050718274	0.033725478	0.34566167	-0.1939492	0.1595198	0.25858247	0.24291308	0.2893387	0.02038663	0.08273978	0.33420134	-0.10547168	-0.52068186	-0.090373464	-0.22097643	0.046948954	-0.20737489	-0.252907	0.3625818	0.05988001	0.087462865	-0.09831659	0.7019481	-0.029513713	0.46615025	-0.028271193	0.046945367	0.46269286	0.08588722	-0.299095	0.36919376	-0.14299329	0.636274	-0.3220721	0.15643643	0.08018055	0.27281767	0.25364786	-0.35189536	0.43308523	-0.01051929	-0.004480324	-0.18310273	0.421686	-0.37494385	-0.4522051	0.29267204	0.9987471	-0.18857762	0.043362655	-0.06341786	0.3467114	-0.2093824	0.10030009	-0.16380379	0.051227503	-0.18272023	0.12690042	-0.0564282	-0.038603153	-0.015641779	0.10029079	0.036875404	0.38284007	-0.50801176	0.34772944	-0.24682401	-0.23507014	-0.080484174	-0.042230856	0.10008576	0.30957967	-0.027000524	-0.09158289	-0.2225957	-0.00971787	0.026631825	0.026747715	-0.13756137	0.36741006	0.24647652	0.30769843	0.11218809	-0.063110486	0.11188401	-0.3674921	0.27673858	0.33468089	-0.2520598	-0.18272206	-0.2355588	-0.07937032	-0.21585704	-0.21253781	0.19005057	0.3692246	0.10880091	-0.36786336	0.05635445	-0.2628296	0.43979618	-0.07660638	0.5777433	0.07952059	-0.31982	-0.5080762	0.2782316	0.16596094	-0.338824	0.20574343	-0.027867157	0.00020531876	-0.15913224	0.31522834	0.34771425	-0.07853195	-0.47535923	-0.19112392	-0.12655699	-0.05445655	-0.045815963	-0.070336334	0.19916537	-0.15077539	0.012006734	-0.05268855	-0.6315315	0.056711197	0.05128974	-0.23072194	0.11282074	-0.66808665	0.15338781	0.27161366	0.58890605	-0.23989254	0.0525125	-0.017433593	0.5333111	0.30614722	-0.3615545	0.08552824	0.039387494	0.2657182	-0.009299866	-0.50452113	-0.011960347	-0.026923126
eszopiclone	-0.25986376	0.23096627	0.0133589115	0.22492386	0.18225692	-0.2910633	0.15237321	-0.04934271	0.18128723	0.09814955	-0.05991485	0.05197099	-0.30201343	0.1971995	0.16919231	0.2826288	-0.32733545	0.2861684	-0.12529601	-0.03323473	0.36908254	0.20366839	-0.06506614	0.017327005	-0.30768463	-0.16466828	0.06667471	0.0383717	-0.3062439	-0.25308734	0.071359225	-0.18274416	0.15439656	0.16505985	0.8165579	-0.06956738	-0.31810167	-0.017091017	0.024973674	-0.08382442	-0.4991633	0.002376081	0.08341269	0.14043216	0.3460496	-0.12508759	-0.042098206	0.21665536	0.02042705	-0.10457355	0.2658656	-0.18315579	0.26025695	-0.16943505	-0.3385071	0.094557576	0.22086872	-0.11901364	0.052248936	0.48985043	0.17979996	-0.09488481	0.1621861	-0.07049872	-0.4291231	-0.00063888135	-0.014446318	-0.53469974	0.36998448	0.10800332	0.012072448	-0.13699809	0.057040066	0.08681096	-0.2788169	-0.0703524	0.555774	-0.21898615	-0.26470548	0.1514163	-0.08931942	-0.15485443	0.57172364	-0.37935638	-0.34446502	0.25335872	-0.13971296	0.38241658	0.35964718	0.08260557	-0.07115899	0.39235416	0.12500484	-0.0900638	0.10859618	-0.047836855	-0.055611096	-0.030129911	-0.07614933	0.34040964	-0.59866035	-0.16942105	0.70166564	-0.06623212	-0.20454518	0.096367076	0.43393216	-0.027477909	-0.27489495	-0.26352248	0.02907889	0.08874412	-0.3779464	-0.52242744	-0.42958304	0.3947803	-0.28455153	0.017085623	0.27554286	0.46934727	-0.059541456	0.10716533	0.052553423	-0.14361379	-0.3886592	0.49300966	-0.029765224	-0.07764031	0.08747515	0.010017822	0.17620449	0.16404055	0.03555037	-0.14750859	-0.38336363	-0.10603155	-0.43365982	-0.09412115	0.27141574	0.2713788	-0.11856874	0.05669903	-0.073956944	0.15100567	-0.050644122	0.24245286	0.4133208	-0.057980146	0.3212077	0.33660623	-0.03372981	-0.11686932	-0.3481983	0.49912658	0.19192725	-0.30079117	0.1801869	0.0812387	0.33190015	-0.34272635	-0.37158075	0.13079366	-0.29984432	0.025094543	0.18016112	0.017486224	0.49380994	0.5870087	0.3316714	-0.0061450684	0.15659262	-0.16052169	-0.38387036	0.04079724	0.23038009	0.38418776	-0.42284715	-0.101754166	-0.17445485	-0.61103696	-0.12078838	-0.3755453	-0.19084616	0.12097801	0.2730776	0.0024220445	0.072801955	0.42253718	-0.05222162	0.13834676	0.26207247	-0.31721294	-0.29449397	0.21152586	0.065361366	-0.20932733	0.13559636	-0.2540878	-0.15193224	0.1317641
etabonate	0.076110885	0.18294449	0.33718988	0.09131572	0.53361416	-0.17206557	0.14673276	-0.017758029	-0.055677526	0.008275473	-0.11962684	-0.057374742	-0.008754504	-0.013702582	0.034561306	0.52386713	0.021499576	0.17712423	-0.14493409	-0.63226724	-0.039871275	0.4373019	-0.058488555	-0.13895969	0.026124323	-0.1181132	0.16920254	0.1310672	-0.22814982	-0.5218695	0.11737777	0.48588747	-0.1277322	0.6489771	0.49378714	-0.34767276	-0.7332895	0.021935193	-0.4105291	0.20365432	-0.27269125	0.11634675	0.17288376	0.34958974	0.2869736	-0.4871629	-0.42483523	-0.078312956	0.12692058	-0.55251336	0.26195866	-0.45452148	-0.4192801	0.28557584	-0.7249819	0.023158297	0.35025764	0.18539846	1.1288648	1.0138562	0.37263143	0.38195497	-0.12595844	-0.81777316	-0.7920159	-0.123630926	-0.21870096	-0.34466478	0.5338035	-0.09886488	0.6168651	0.19927157	-0.3900607	0.26122585	-0.35670826	-0.40441373	0.42084888	-0.7522996	-0.37850323	-0.08795926	-0.40401393	-0.50785106	0.82068634	0.42424503	0.11820071	-0.39165646	-0.35631287	0.38426042	0.06112274	-0.23157126	0.11860778	0.8951182	0.66732574	0.37454998	-0.43594247	-0.052653324	0.06871107	0.49462938	-0.27992532	0.25687173	-0.4139504	0.055795196	0.21056244	0.1177926	0.18731828	0.16117302	0.39628083	-0.2839205	-0.69887185	0.08391127	0.03995724	0.5723447	-0.2959709	-0.37935117	-0.050150223	0.72393954	-0.3854962	-0.16345657	-0.11342164	0.43245137	-0.5546535	-0.7768382	-0.07836675	-0.13342097	-0.3121273	0.4284963	0.088523634	0.22025906	-0.25971937	0.32990727	0.3627291	0.18159594	-0.49238133	-0.22419858	-0.5472879	-0.20162739	-0.8210918	-0.09412036	0.16964525	0.79270685	-0.12825614	-0.07413165	0.3476332	-0.112403385	-0.027425664	-0.21579431	0.008373219	-0.35147578	0.084190115	0.41971812	-0.20745079	0.21061759	0.36344233	-0.006009635	0.7772065	-0.45164964	-0.12970693	-0.038919263	-0.37105048	-0.12986998	-0.25210392	0.2506383	-0.031068344	0.0629795	-0.8194649	0.034001082	0.6654121	0.024678994	0.20095663	-0.08478037	0.04614613	-0.19225352	-0.18031561	-0.4150194	-0.09419863	0.19687071	-0.1145757	0.2103758	-0.17724437	-0.34784093	-0.25438845	-0.32683602	-0.30405417	-0.20389251	0.15806001	0.04942097	0.20765233	0.08499255	-0.39091086	0.09528654	-0.20175736	-0.046280462	-0.28617188	0.10038386	0.21562013	-0.11431472	-0.037489224	-0.4605169	-0.36336172	0.10649212
